,레시피,재료,음식사진,url
280,['끓이지 않고 3 일만에 간단하게 간장 깻잎장아찌 쉽고 맛있게 만드는 법'],"['깻잎', '양파', '마늘', '홍고추', '청양고추', '소주', '진간장', '멸치육수', '사과청']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/e5f0811602d32e4ad8d99cb79a62e1b91.jpg,https://www.10000recipe.com/recipe/6979330
281,['양파초무침'],"['양파', '설탕', '식초', '고추장', '굵은소금', '깨', '고춧가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/7fb911b4d9a6c734240e3a99fc5a20f91.jpg,https://www.10000recipe.com/recipe/6979329
282,['고소& 새콤 & 알싸한 맛 오이 탕탕이 만드는 법 다이어트 오이 샐러드 레시피'],[],https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/f42c798884dd85cedf2e9392788e70101.jpg,https://www.10000recipe.com/recipe/6979328
283,[' 아카시아 튀김 < 리틀 포레스트 요리 >'],"['옥수수', '튀김가루', '식용유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/dccbac214ec44be17e5782ff21a0e6fc1.jpg,https://www.10000recipe.com/recipe/6979327
284,['케이크 시트(제누와즈) & 딸기 생크림 케이크 만들기'],"['흰자', '설탕', '노른자', '밀가루박력분', '올리브유', '우유', '소금', '바닐라', '휘핑크림', '설탕', '딸기']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/c923fb75091c14aef681d87648eed7931.jpg,https://www.10000recipe.com/recipe/6979326
285,['뚝딱 볶아내는 다이어트반찬 양배추호박볶음 '],"['양배추', '주키니호박', '조미료', '새우젓', '파', '통깨', '마늘']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/adba5d499758c8233a6e7f4f986c12bf1.jpg,https://www.10000recipe.com/recipe/6979325
286,['두릅무침 만드는법 고추장두릅양념 이거 하나면 제철반찬 최고이지요'],"['두릅', '소금', '고추장', '초고추장', '설탕', '식초', '진간장', '들기름', '들깻가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/230472d82c767e759aaad58bdabade301.jpg,https://www.10000recipe.com/recipe/6979324
287,['돼지고기 조림.. 사태와 뒷다리살로 만든 간장 수육(?)'],"['돼지고기', '돼지고기', '간장', '굴소스', '참치액', '흑설탕', '노두유', '물', '통마늘', '홍고추', '청양고추', '대파', '생강', '양파', '통후추', '월계수잎', '맛술', '된장']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/5b41e0fa6ff6f6547c8e12949a4b88e01.jpg,https://www.10000recipe.com/recipe/6979323
288,['호떡빵으로 간단 맥모닝 만들어봐요♡'],"['계란', '버터', '체다치즈']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/3ab7a81d8baf319a0f9076932b678b631.jpg,https://www.10000recipe.com/recipe/6979322
289,['밥솥 새우양배추 두부밥'],[],https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/df01ccdfb4cab0fa684c08e262470ab21.jpg,https://www.10000recipe.com/recipe/6979321
290,['햄이 들어간 버섯 크림스파게티 만들기'],"['파스타면', '물', '소금', '올리브유', '다진', '통조림햄', '새송이버섯', '소금', '후춧가루', '우유', '슬라이스치즈']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/80082cf2964f2ef42f744986f661bbdc1.jpg,https://www.10000recipe.com/recipe/6979320
291,['두릅 무침 두릅 된장 무침 쌉싸롬한 두릅무침'],"['두릅', '소금', '된장', '대파', '마늘', '들기름', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/02/696f429cbb859c519fadea03c43a186f1.jpg,https://www.10000recipe.com/recipe/6979319
292,['두부된장미역국'],"['불린', '집된장', '두부', '사골육수', '참치액', '새송이버섯']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/ea08699aa3970ed8916c808d223c41511.jpg,https://www.10000recipe.com/recipe/6979318
293,['3단계로 만드는 냉털요리 샥슈카(에그인헬)'],"['토마토홀', '양파', '마늘', '스팸', '베이컨', '올리브유', '계란', '피자치즈', '소금', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/77ca420e0ebf1bebccef5aa1aa6a770c1.jpg,https://www.10000recipe.com/recipe/6979317
294,['생밤샐러드'],"['생밤', '토마토', '오이', '세발나물', '적양배추', '양파채', '현미식초', '흰설탕', '참기름', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/c91c26681f21c2bd4353a4f3e40e4d6f1.jpg,https://www.10000recipe.com/recipe/6979316
295,['가지절임 볶음 쫄깃한 식감으로 더 좋은 가지볶음'],"['가지', '소금', '대파', '홍고추', '올리브유', '들기름', '마늘', '멸치액젓', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/02/0199249bdfcb5ea9210168d11b2ae9071.jpg,https://www.10000recipe.com/recipe/6979315
296,"['아기 반찬, 떠먹는 소고기표고버섯조림 레시피!']","['물', '소고기', '표고버섯', '전분가루', '물']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/6c6afe4c7e81858f4c18b847ebe4e81a1.jpg,https://www.10000recipe.com/recipe/6979314
297,['연어스테이크'],[],https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/889eb2507aaf747576ccd572dfbe944b1.png,https://www.10000recipe.com/recipe/6979313
298,['무요리 무와 맛살 새우 딤섬맛 달큰한 무로 딤섬 다이어트요리'],"['무', '맛살', '냉동', '맛살', '전분가루', '소금', '소금']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/02/b5d751f947496a0e3c791ad08d86892a1.jpg,https://www.10000recipe.com/recipe/6979312
299,['돼지고기 앞다리살 부추 고추장 불고기 '],"['돼지고기', '양파', '부추', '당근', '생표고버섯', '청량고추', '고추장', '고추가루', '진간장', '매실청', '생강청', '마늘', '참기름', '맛술', '설탕', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/02/41abfa929a0de9a04e6442fb4a2d4fdb1.jpg,https://www.10000recipe.com/recipe/6979311
300,['짜지 않아요.방풍나물 마늘쫑 장아찌 '],"['방풍나물', '마늘쫑', '천일염', '청양고추', '양파', '양조간장', '멸치다시마육수', '매실청', '참치액', '식초', '소주']",https://recipe1.ezmember.co.kr/cache/recipe/2022/04/27/6382c6b741d8416ad058754ab2ab80a51.jpg,https://www.10000recipe.com/recipe/6979310
301,['쯔유 활용 육수로 시원한 메밀소바 만들기'],"['메밀면', '쯔유', '파', '갈은', '김밥김', '와사비']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/3f34a7dcaac3ce183453c941fd66495e1.jpg,https://www.10000recipe.com/recipe/6979309
302,['열무얼갈이 물김치 만드는 법 속이 뻥~~ 뚫리는 개운한 맛!! 여름김치 담그기!'],"['열무', '얼갈이배추', '당근', '양파', '무', '사과', '쪽파', '청양고추', '홍고추', '물', '천일염', '물', '밀가루', '물', '밀가루풀', '무즙', '천일염', '액젓', '매실액', '소주', '다진생강', '다진마늘']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/d5f2a19f7a6ca85e95061005c973d0c81.jpg,https://www.10000recipe.com/recipe/6979308
303,['딸기쨈'],"['딸기', '레몬', '설탕']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/15/369ff17abcee3b857c7662baa29b43341.jpg,https://www.10000recipe.com/recipe/6979307
304,['봄철음식 돌미나리무침 만드는법 류수영 미나리 겉절이 한식반찬'],"['돌미나리', '부추', '까나리액젓', '식초', '설탕', '고추가루', '쪽파', '다진마늘']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/12/892fe83f4e06000025a2afb5de863e331.jpg,https://www.10000recipe.com/recipe/6979306
305,['떡국떡을 사용한 고추장카레떡볶이 레시피!'],"['떡국떡', '양파', '대파', '어묵', '양배추', '소세지', '통깨', '물', '고추장', '고춧가루', '간장', '올리고당', '카레가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/6d369bbf41ac8a912ed6e2454391204a1.jpg,https://www.10000recipe.com/recipe/6979305
306,['대충 만들어도 맛있는 김치볶음밥 레시피'],"['공기밥', '묵은지', '대파', '설탕', '계란', '간장', '참기름', '식용유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/d5128b42fcf506c89b669bb71ff8c45c1.jpg,https://www.10000recipe.com/recipe/6979304
307,"['아기 반찬, 소고기당근볶음 레시피!']","['다진소고기', '당근']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/13/5a53df9f4a7e9a73e10922ce3b7a32a91.jpg,https://www.10000recipe.com/recipe/6979303
308,['쌈장 만드는 법 돼지고기 쌈장 만들기 '],"['돼지고기뒷다리살', '참기름', '식용유', '대파', '다진마늘', '양파', '청주', '매실청', '된장', '고추장', '고춧가루', '청양고추', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/e752a22dc9138a68266db8751df868141.jpg,https://www.10000recipe.com/recipe/6979302
309,['반건조도루묵조림 만드는법'],"['무', '반건조', '양파', '대파', '육수', '된장', '간장', '고추가루', '설탕', '들기름', '맛술', '다진마늘', '소금', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/642f0d4fa3af76684a7ac6a48f64b4041.jpg,https://www.10000recipe.com/recipe/6979301
310,"['새콤달콤 문어무침~ 술안주로, 반찬으로도 사랑받는 채소 가득 문어무침']","['삶은', '오이', '양파', '깻잎', '쑥갓', '당근', '고추장', '고춧가루', '다진마늘', '감식초', '매실액', '올리고당', '설탕', '참기름', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/ffcd1933afc6b25d7b4112ee10eafbcc1.jpg,https://www.10000recipe.com/recipe/6979300
311,['우렁이 무침'],"['논', '양파', '파프리카', '양배추', '청양고추', '초고추장', '고춧가루', '매실청', '올리고당', '참치액젓', '다진마늘', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/199d848e32588b1df8d5c0007f3c0e051.jpg,https://www.10000recipe.com/recipe/6979299
312,['푸실리 파스타 샐러드 | 어린잎채소'],"['푸실리', '마요네즈', '머스터드소스', '후추', '소금', '설탕', '어린잎채소', '소금', '올리브유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/702027bb087052958fdef3d54fa87ebb1.jpg,https://www.10000recipe.com/recipe/6979298
313,['마크니커리 & 납작.마늘치즈빵'],"['양파', '대저', '다진마늘', '우유', '버터', '식빵', '모짜렐라치즈', '파마산치즈가루', '물', '캐슈넛', '카레가루', '고운', '후춧가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/3830df4ccb10c5e01c49fdcecac408f21.jpg,https://www.10000recipe.com/recipe/6979297
314,['플레인 베이글 만들기 : 베이글 샌드위치'],"['밀가루강력분', '설탕', '소금', '이스트', '따뜻한']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/4be13fd10c241807d35688c52a962a3f1.jpg,https://www.10000recipe.com/recipe/6979296
315,['#페페론치노아라비아따파스타 #로제파스타 #바지락토마토파스타만들기 #매콤토마토파스타'],"['로제파스타소스', '편마늘', '올리브오일', '후추', '바질가루', '크러쉬드', '파마산치즈가루', '파슬리가루', '육수', '파스타면', '냉동']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/02b9a1d30b357fa14dfd8b54c00c9a2b1.jpg,https://www.10000recipe.com/recipe/6979295
316,['매일 먹어도 맛있는 삼겹살 김치솥밥 이렇게 만들어요!!! 간단한 전기밥솥 레시피!'],"['쌀', '김치', '대패삼겹살', '고춧가루', '간장', '맛술', '다진마늘', '설탕', '올리고당', '굴소스']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/c791a92e86e80be00aeb1d3b73fe3e021.jpg,https://www.10000recipe.com/recipe/6979294
317,['매콤 크림 치킨새우 당근뇨끼'],"['당근', '밀가루박력분', '새우', '닭가슴살', '소금', '버터', '셀러리', '청양고추', '마늘', '고추가루', '생크림', '물', '계란', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/1e6ecfb13e701ce22023d20a4b5dfb5a1.jpg,https://www.10000recipe.com/recipe/6979293
318,['차돌박이 라면 이렇게 끓이세요! 31년 만에 찾은 최고의 인생 라면 레시피!'],"['라면', '차돌박이', '대파', '양파', '고춧가루', '된장', '계란', '물', '식용유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/cbed3eec15b1e8187a2657149a9569fe1.jpg,https://www.10000recipe.com/recipe/6979292
319,"['간단하고 맛있는 비빔국수 레시피 :: 비빔국수 양념장, 비빔국수 황금레시피']","['소면', '삶은계란', '오이', '깻잎', '김치', '설탕', '참기름', '설탕', '고춧가루', '간장', '식초', '고추장', '참기름', '참깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/e1975769d1f8fdafa6bf0dd0d79dcca01.jpg,https://www.10000recipe.com/recipe/6979291
320,['돼지고기로도 가능한 뚝배기불고기 레시피 (저렴하고 맛있기까지 해!)'],"['돼지앞다리살', '다시다', '양파', '대파', '당근', '설탕', '간장', '맛술', '참기름', '다진마늘', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/72b4a4c09b3b1b2d594f67d124ecae121.jpg,https://www.10000recipe.com/recipe/6979290
321,"['역대급 3분카레 요리! 3분카레지만 13,000원은 받아야겠습니다. 3분 크림카레우동']","['차돌박이', '우동면', '양파', '생크림', '파마산치즈', '파슬리가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/6f0aa73c51641723573ce9ca530e94571.jpg,https://www.10000recipe.com/recipe/6979289
322,['오이계란전 만들기..'],"['오이', '양파', '청양고추', '소금', '후추', '계란', '카놀라유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/f72ab8b2726d2907b154ac750681f60e1.jpg,https://www.10000recipe.com/recipe/6979288
323,['두부스팸마요덮밥 '],"['밥', '스팸', '두부', '양파', '계란', '참기름', '마요네즈', '식용유', '진간장', '맛술', '올리고당', '물', '후추']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/95cbe52a6733f9c7a7c1943d638773961.jpg,https://www.10000recipe.com/recipe/6979287
324,"['다이어트피자, 닭가슴살피자']","['양배추', '닭가슴살', '계란', '후추', '식용유', '피자치즈', '토마토소스', '파슬리']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/68ddc34d86430fd6bc1a00b4bb55a0471.jpg,https://www.10000recipe.com/recipe/6979286
325,['바나나튀김 만들기'],"['바나나', '튀김가루', '물', '식용유', '들깨가루', '시나몬가루']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/f8cc60831604c6e34455f3ad886cb63b1.jpg,https://www.10000recipe.com/recipe/6979285
326,['디저트 최고♡갈릭치즈브레드 만들기'],"['식빵', '다진마늘', '버터', '설탕', '올리고당', '우유', '체다치즈']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/26f1d6f0080ebac501ec789ef56197171.jpg,https://www.10000recipe.com/recipe/6979284
327,['이색적이지만 익숙한 맛 만들기 쉬운 걸쭉한 레드커리 쌀국수'],"['양파', '레몬', '쌀국수면', '닭가슴살', '다진', '물', '코코넛밀크', '치킨스톡', '피시소스', '설탕', '라임즙', '식용유']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/12/2afec67d5e6774d486ea8114b1f4f4c81.jpg,https://www.10000recipe.com/recipe/6979283
328,['동치미 냉면육수로 시원한 냉면육수 묵사발 만들기'],"['동치미', '도토리묵', '오이', '김치', '참기름', '후춧가루', '김가루', '통깨', '얼음']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/14/e2bbfafc581b070cee3d0a7b9568205b1.jpg,https://www.10000recipe.com/recipe/6979282
329,['가지무침'],"['가지', '다진마늘', '고춧가루', '양조간장', '쪽파', '설탕', '참깨', '참기름']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/13/07b82108fd8d6dd18eb4c2cd631209271.jpg,https://www.10000recipe.com/recipe/6979281
330,['참치볶음김치~정말쉽당!!'],"['김장김치', '참치캔', '다진파', '다진마늘', '고추가루', '올리브유', '설탕', '올리고당', '참기름', '통깨']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/13/c38dd97a01c9b0c35e07cb20dfd122301.jpg,https://www.10000recipe.com/recipe/6979280
331,['다이어트 식단 산뜻한 샐러드파스타 만들기 '],"['샐러드채소', '발사믹드레싱', '파마산치즈가루', '칠리소스', '콘옥수수', '스파게티면']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/13/44bbe6377c841653e546a012aa5618471.jpg,https://www.10000recipe.com/recipe/6979279
332,['얼큰달큰 고추장찌개로 환절기 입맛살리기! '],"['목살', '애호박', '양파', '청양고추', '고추장', '다진마늘', '고춧가루', '국간장', '설탕', '액젓', '참기름', '물', '소주']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/13/a64c775f2a5dd494404375038467a4ca1.jpg,https://www.10000recipe.com/recipe/6979278
333,['꽁치무우찌개'],"['꽁치캔', '무', '김치', '고추가루', '맛술', '설탕', '간장', '참기름', '된장', '다진마늘']",https://recipe1.ezmember.co.kr/cache/recipe/2022/05/13/dc104de433863e2500ffb07ef85f62411.jpg,https://www.10000recipe.com/recipe/6979277
